Observation Date,Temperature,Salinity,Dissolved Oxygen,On/Off,Probability
2009-02-06,10.47,32.94,7.1532,0,0.0011
2009-02-06,11.386,34.086,6.66,0,0.0016
2009-02-06,12.902000000000001,34.153,6.59,0,0.0028
2009-02-07,14.624,34.406,6.52,0,0.0052
2009-02-07,15.635,34.382,6.16,0,0.0079
2009-02-07,14.937999999999999,34.409,5.8,0,0.0065
2009-02-07,15.198,34.35,5.32,0,0.0077
2009-02-07,16.215999999999998,34.412,5.41,0,0.0109
2009-02-07,16.32,34.455,5.49,0,0.0112
2009-02-07,16.362000000000002,34.449,5.76,0,0.0109
2009-02-08,16.614,34.373000000000005,6.02,0,0.0114
2009-02-08,16.459,34.446999999999996,5.895,0,0.011
2009-02-09,16.136,34.35,5.77,0,0.01
2009-02-09,16.572,34.39,5.66,0,0.0119
2009-02-09,16.129,34.284,5.54,0,0.0104
2009-02-09,15.282,34.126,5.59,0,0.0077
2009-02-10,15.217,34.205999999999996,5.63,0,0.0075
2009-02-10,14.958,34.152,5.77,0,0.0067
2009-02-10,14.758,34.181,5.91,0,0.0061
2009-02-10,13.994000000000002,34.01,5.91,0,0.0047
2009-02-10,12.994000000000002,33.846,5.91,0,0.0033
2009-02-11,10.375,32.919000000000004,6.33,0,0.0012
2009-02-11,12.957,33.957,5.96,0,0.0032
2009-02-11,13.773,34.168,5.85,0,0.0043
2009-02-11,13.857999999999999,34.169000000000004,5.84,0,0.0045
2009-02-11,13.972000000000001,34.217,5.82,0,0.0047
2009-02-11,13.859000000000002,34.238,5.79,0,0.0045
2009-02-11,14.138,34.254,5.75,0,0.005
2009-02-11,14.457,34.275999999999996,5.64,0,0.0057
2009-02-11,14.74,34.376,5.52,0,0.0064
2009-02-11,15.362,34.291,5.67,0,0.0078
2009-02-11,14.835999999999999,34.369,5.82,0,0.0063
2009-02-11,14.12,34.359,5.86,0,0.0049
2009-02-11,12.477,34.091,5.9,0,0.0027
2009-02-11,10.522,33.623000000000005,5.9,0,0.0014
2009-02-17,10.1122,34.3263,5.7762,0,0.0012
2009-02-17,10.9073,34.3226,5.6769,0,0.0016
2009-02-17,11.7353,34.3176,5.6878,0,0.0022
2009-02-17,11.5516,34.2875,5.4833,0,0.0021
2009-02-18,10.3549,34.1951,5.8322,0,0.0013
2009-02-18,10.3241,34.1428,5.4968,0,0.0013
2009-02-18,11.699000000000002,33.873000000000005,6.3805,0,0.0019
2009-02-18,10.254000000000001,34.1954,5.7463,0,0.0013
2009-02-18,9.18,33.149,6.5496,0,0.0008
2009-02-18,10.7208,34.157,4.6256,0,0.0018
2009-02-18,10.8102,34.1619,5.0128,0,0.0017
2009-02-18,10.2072,34.16,5.5002,0,0.0013
2009-02-19,10.379000000000001,34.1762,5.8684,0,0.0013
2009-02-19,10.918,34.1989,5.5870000000000015,0,0.0016
2009-02-19,10.594000000000001,34.1715,5.5318,0,0.0015
2009-02-19,13.0402,34.3524,5.0351,0,0.0038
2009-02-19,12.8136,34.3344,5.3314,0,0.0033
2009-02-19,12.4384,34.3107,5.135,0,0.003
2009-02-19,12.3165,34.3042,5.27,0,0.0028
2009-02-21,6.718,32.991,6.817,0,0.0003
2009-02-21,8.751,33.037,6.8454,0,0.0006
2009-02-21,9.027000000000001,33.016999999999996,6.6341,0,0.0007
2009-02-21,9.476,33.098,6.5636,0,0.0009
2009-02-22,6.526,32.845,6.9862,0,0.0003
2009-02-24,7.98,33.053000000000004,6.8594,0,0.0005
2009-02-24,8.559,33.043,6.6482,0,0.0006
2009-02-24,8.479,32.977,6.5496,0,0.0006
2009-02-25,10.4919,34.2992,5.4915,0,0.0014
2009-02-25,10.5457,34.2974,5.5738,0,0.0014
2009-02-26,10.5653,34.304,5.5468,0,0.0015
2009-02-26,10.6684,34.3007,5.6048,0,0.0015
2009-02-26,12.6121,34.2989,5.2472,0,0.0031
2009-02-26,12.7212,34.3023,5.3156,0,0.0032
2009-02-26,12.4076,34.3085,5.4548,0,0.0028
2009-02-26,10.4041,34.1851,5.5706,0,0.0014
2009-02-26,11.5412,34.2495,5.461,0,0.0021
2009-02-26,10.3027,34.1457,5.787000000000001,0,0.0013
2009-02-26,10.7732,34.2143,5.2796,0,0.0016
2009-02-26,11.4902,34.1183,5.1779,0,0.0021
2009-02-27,10.269,34.1519,5.7092,0,0.0013
2009-02-27,11.8985,34.2582,5.487,0,0.0024
2009-02-27,12.0372,34.2479,5.3205,0,0.0025
2009-02-27,12.1503,34.1975,5.5529,0,0.0026
2009-02-27,12.5164,34.2993,5.2135,0,0.0031
2009-02-27,11.804,34.289,5.2578,0,0.0024
2009-02-27,16.2418,33.175,5.9141,0,0.0105
2009-02-27,12.6657,34.3132,5.4786,0,0.0031
2009-02-27,5.566,32.522,7.1552,0,0.0002
2009-02-27,12.5851,34.292,5.3376,0,0.0031
2009-02-27,14.2185,34.4238,5.6526,0,0.0052
2009-02-27,7.289,32.929,6.8454,0,0.0004
2009-02-27,13.9303,34.4021,5.5468,0,0.0048
2009-02-27,7.5539999999999985,32.912,6.9579999999999975,0,0.0004
2009-02-27,11.9521,34.2914,5.4065,0,0.0024
2009-02-27,11.969000000000001,34.2903,5.5559,0,0.0024
2009-02-27,7.6610000000000005,32.928000000000004,6.8313,0,0.0004
2009-02-27,12.7012,34.3272,5.6044,0,0.0031
2009-02-27,7.732,32.975,7.0144,0,0.0004
2009-02-27,13.1022,34.3586,5.6811,0,0.0035
2009-02-27,13.7231,34.3801,5.5944,0,0.0044
2009-02-27,13.7181,34.3954,5.4947,0,0.0045
2009-02-28,12.2536,34.2321,5.3107,0,0.0027
2009-02-28,12.2086,34.1694,5.2855,0,0.0027
2009-02-28,12.182,34.1966,5.396,0,0.0026
2009-02-28,7.189,32.863,6.9299,0,0.0004
2009-02-28,6.235,32.876999999999995,6.93,0,0.0003
2009-02-28,7.09,32.786,6.8031,0,0.0004
2009-02-28,12.2113,34.1725,5.3749,0,0.0027
2009-02-28,12.4687,34.1892,5.0994,0,0.0031
2009-02-28,6.942,32.93,7.0566,0,0.0003
2009-02-28,11.7674,34.2136,5.8908,0,0.0021
2009-02-28,6.57,32.853,7.0285,0,0.0003
2009-02-28,6.555,32.79,7.3242,0,0.0003
2009-03-01,12.6258,34.2915,5.0413,0,0.0033
2009-03-01,13.2458,34.3623,4.9644,0,0.0041
2009-03-01,13.4219,34.3755,5.8644,0,0.0038
2009-03-01,15.1913,34.4426,5.4506,0,0.0075
2009-03-01,15.1417,34.45,5.3628,0,0.0075
2009-03-01,14.2734,34.3697,5.4338,0,0.0055
2009-03-03,4.77,32.241,7.282,0,0.0001
2009-03-03,4.8069999999999995,32.264,7.5214,0,0.0001
2009-03-03,5.396,32.427,7.2256,0,0.0002
2009-03-03,5.869,32.736999999999995,6.9721,0,0.0002
2009-03-03,6.718,32.991,6.8172,0,0.0003
2009-03-04,6.729,32.857,6.9579999999999975,0,0.0003
2009-03-04,6.5,32.635,6.9862,0,0.0003
2009-03-04,6.235,32.876999999999995,6.9299,0,0.0003
2009-03-04,6.307,32.913000000000004,6.9439,0,0.0003
2009-03-04,5.018,32.58,7.282,0,0.0002
2009-03-04,4.692,32.415,7.2538,0,0.0001
2009-03-04,4.058,32.111999999999995,7.3806,0,0.0001
2009-04-06,15.092,34.397,7.0,0,0.0057
2009-04-06,14.879000000000001,34.375,7.03,0,0.0053
2009-04-06,14.843,34.357,7.06,0,0.0052
2009-04-06,13.718,34.215,6.64,0,0.0037
2009-04-06,14.445,34.384,6.285,0,0.0051
2009-04-06,12.624,34.295,5.93,0,0.0028
2009-04-06,12.37,34.303000000000004,6.61,0,0.0023
2009-04-07,10.1122,34.3263,6.6339999999999995,0,0.001
2009-04-07,10.9073,34.3226,6.1069,0,0.0015
2009-04-07,11.7353,34.3176,6.3093,0,0.0019
2009-04-08,11.5516,34.2875,6.7992,0,0.0017
2009-04-08,10.3549,34.1951,6.0822,0,0.0012
2009-04-08,12.367,34.234,6.95,0,0.0022
2009-04-08,10.3241,34.1428,6.1746,0,0.0012
2009-04-08,12.915999999999999,34.141,7.29,0,0.0026
2009-04-08,13.286,34.084,6.88,0,0.0031
2009-04-08,10.254000000000001,34.1954,6.2542,0,0.0012
2009-04-08,14.415,34.176,6.675,0,0.0048
2009-04-08,15.064,34.166,6.47,0,0.0062
2009-04-08,16.567,34.542,6.3,0,0.0107
2009-04-08,12.8575,34.3699,5.9781,0,0.0031
2009-04-08,16.975,34.553000000000004,6.215,0,0.0125
2009-04-08,12.6023,34.3165,6.1764,0,0.0027
2009-04-08,12.0554,34.3095,6.1928,0,0.0022
2009-04-08,16.614,34.546,6.13,0,0.0112
2009-04-08,12.043,34.3112,6.3248,0,0.0022
2009-04-08,15.806,34.409,6.55,0,0.0079
2009-04-09,13.333,34.3827,6.0036,0,0.0036
2009-04-09,14.485999999999999,34.303000000000004,6.97,0,0.0047
2009-04-09,13.145999999999999,34.3389,6.3384,0,0.0032
2009-04-09,12.627,34.025999999999996,7.33,0,0.0023
2009-04-09,12.464,34.092,7.69,0,0.002
2009-04-09,12.9479,34.1164,4.9447,0,0.0037
2009-04-09,12.682,34.154,7.185,0,0.0024
2009-04-09,12.599,34.053000000000004,6.9325,0,0.0024
2009-04-09,12.144,34.042,6.8062,0,0.0021
2009-04-09,11.857999999999999,34.049,6.68,0,0.0019
2009-04-09,12.6539,34.317,6.0612,0,0.0028
2009-04-09,12.159,33.708,6.435,0,0.0023
2009-04-09,12.3751,34.3227,6.1356,0,0.0025
2009-04-09,12.6506,34.2712,6.1123,0,0.0028
2009-04-09,12.2225,34.2864,6.0852,0,0.0024
2009-04-09,12.5471,34.3041,6.0835,0,0.0027
2009-04-09,12.2931,34.2825,6.1036,0,0.0025
2009-04-09,12.6657,34.2983,6.2424,0,0.0027
2009-04-09,13.4906,34.3472,6.505,0,0.0035
2009-04-09,14.220999999999998,34.3219,6.7989999999999995,0,0.0044
2009-04-09,12.8532,34.3123,6.2648,0,0.0029
2009-04-09,10.4041,34.1851,5.5706,0,0.0014
2009-04-09,12.6777,34.327,6.1129,0,0.0028
2009-04-09,11.6233,34.29,6.1909,0,0.0019
2009-04-09,13.2064,34.3265,6.3602,0,0.0033
2009-04-10,13.2366,34.3005,6.4029,0,0.0033
2009-04-10,12.9506,34.344,6.3265,0,0.003
2009-04-10,12.6215,34.2675,6.4248,0,0.0026
2009-04-10,15.08,34.231,6.19,0,0.0065
2009-04-10,12.7412,34.2715,6.3982,0,0.0027
2009-04-10,16.175,34.426,6.445,0,0.0091
2009-04-10,14.9645,34.3345,6.5459,0,0.0059
2009-04-10,16.505,34.345,6.7,0,0.0099
2009-04-10,16.547,34.425,6.68,0,0.01
2009-04-10,18.22,34.602,6.725,0,0.0178
2009-04-10,14.796,34.2847,6.4849,0,0.0056
2009-04-10,13.9472,34.3132,6.8901,0,0.0039
2009-04-10,14.5597,34.3213,6.4951,0,0.0051
2009-04-10,18.065,34.495,6.77,0,0.0168
2009-04-10,18.426,34.615,6.66,0,0.0194
2009-04-10,18.605999999999998,34.605,6.55,0,0.021
2009-04-10,18.349,34.593,6.765,0,0.0186
2009-04-11,17.925,34.549,6.98,0,0.0155
2009-04-11,17.61,34.503,6.71,0,0.0145
2009-04-11,16.338,34.306,6.44,0,0.0097
2009-04-12,16.692999999999998,34.229,6.48,0,0.011
2009-04-12,16.364,34.141999999999996,6.52,0,0.0097
2009-04-12,17.105,34.154,6.175,0,0.0133
2009-04-12,16.912,34.044000000000004,5.83,0,0.0132
2009-04-12,16.037,33.836,6.685,0,0.0085
2009-04-12,14.761,33.365,7.1125,0,0.0051
2009-04-12,13.155,32.827,7.54,0,0.0028
2009-04-13,13.352,33.305,7.135,0,0.0031
2009-04-13,13.960999999999999,33.734,6.73,0,0.0041
2009-04-13,15.597999999999999,33.94,6.91,0,0.007
2009-04-13,14.883,34.001999999999995,7.09,0,0.0053
2009-04-13,16.465999999999998,34.098,6.915,0,0.0095
2009-04-13,16.129,34.161,6.74,0,0.0087
2009-04-13,16.192,34.271,6.61,0,0.009
2009-04-13,13.0053,34.2812,6.013,0,0.0032
2009-04-13,13.0264,34.2514,5.4933,0,0.0035
2009-04-13,13.1199,34.2679,6.2994,0,0.0032
2009-04-13,14.1898,34.2629,6.2654,0,0.0047
2009-04-13,15.2944,34.3649,6.7488,0,0.0064
2009-04-13,14.1126,34.4582,6.3971,0,0.0044
2009-04-13,12.8449,34.3742,5.9475,0,0.0031
2009-04-13,13.1658,34.2896,6.9808,0,0.0029
2009-04-13,13.0114,34.3052,6.8936,0,0.0028
2009-04-14,14.4566,34.489000000000004,6.3245,0,0.0051
2009-04-14,14.6716,34.4417,6.2241,0,0.0056
2009-04-14,14.6194,34.4159,6.3116,0,0.0054
2009-04-14,14.165999999999999,33.811,6.785,0,0.0043
2009-04-14,10.925999999999998,33.603,7.09,0,0.0013
2009-04-14,11.026,33.661,6.64,0,0.0015
2009-04-14,14.898,33.996,6.48,0,0.0059
2009-04-15,14.7416,34.3917,5.7889,0,0.0061
2009-04-15,15.1392,34.3711,5.83,0,0.007
2009-04-17,14.0025,34.2115,4.5763,0,0.0057
2009-04-17,13.7148,34.1865,5.8289,0,0.0043
2009-04-17,15.0534,34.2872,6.1658,0,0.0065
2009-04-17,15.2175,34.2963,6.1244,0,0.0069
2009-04-17,14.7067,34.2584,6.2322,0,0.0057
2009-04-17,11.337,33.338,8.3769,0,0.0013
2009-04-17,16.0587,34.4236,5.686,0,0.0099
2009-04-17,14.9114,34.3734,5.8659,0,0.0064
2009-04-17,10.13,33.07,8.3064,0,0.0008
2009-04-17,14.8809,34.429,5.8274,0,0.0064
2009-04-17,15.6115,34.3747,5.6587,0,0.0085
2009-04-17,10.584000000000001,33.128,7.8692,0,0.001
2009-04-17,13.6193,34.6018,4.1556,0,0.0053
2009-04-17,15.9733,34.4239,5.8506,0,0.0093
2009-04-17,11.327,33.169000000000004,7.8128,0,0.0014
2009-04-17,11.286,33.213,7.7141,0,0.0014
2009-04-18,14.5948,34.2351,6.255,0,0.0054
2009-04-18,9.638,33.025999999999996,7.8551,0,0.0008
2009-04-18,13.8866,34.219,5.7821,0,0.0045
2009-04-18,10.675999999999998,33.108000000000004,7.6436,0,0.0011
2009-04-18,9.23,32.942,7.1218,0,0.0007
2009-04-19,9.401,32.839,6.9948,0,0.0008
2009-04-19,10.323,32.509,7.5307,0,0.001
2009-04-19,10.967,32.871,7.1923,0,0.0013
2009-04-19,10.578,32.937,7.7,0,0.0011
2009-04-22,9.087,32.686,7.4743,0,0.0007
2009-04-22,9.092,32.725,7.3756,0,0.0007
2009-04-23,8.509,32.533,7.6295,0,0.0005
2009-04-23,8.485,32.553000000000004,7.4884,0,0.0005
2009-04-23,8.594,32.76,7.4602,0,0.0006
2009-04-23,8.771,32.844,7.6436,0,0.0006
2009-04-23,8.607000000000001,32.431999999999995,7.5589,0,0.0006
2009-04-23,9.376,32.296,8.1372,0,0.0007
2009-04-27,9.693,32.211,7.6154,0,0.0008
2009-04-27,8.472999999999999,32.421,7.6718,0,0.0005
2009-04-27,9.373,32.499,8.2923,0,0.0006
2009-04-27,8.929,32.677,7.7564,0,0.0006
2009-04-27,9.057,32.606,7.5448,0,0.0007
2009-04-27,9.146,32.478,7.1923,0,0.0007
2009-04-28,8.486,32.58,7.7987,0,0.0005
2009-04-28,8.191,32.473,7.3897,0,0.0005
2009-04-28,8.301,32.506,7.6718,0,0.0005
2009-04-28,7.972,32.226,8.8987,0,0.0004
2009-04-28,8.054,32.080999999999996,6.9666,0,0.0005
2009-05-08,19.42,34.46,5.6906,0,0.0318
2009-05-08,19.05,34.38,5.1078,0,0.0307
2009-05-08,18.13,34.02,6.1328,0,0.0192
2009-05-08,18.27,34.18,5.7681,0,0.0213
2009-05-08,19.0,34.47,5.6881,0,0.0275
2009-05-08,17.18,33.94,6.0644,0,0.014
2009-05-08,16.26,33.34,6.2706,0,0.01
2009-05-08,16.36,32.75,6.1555,0,0.0107
2009-05-08,15.03,32.19,6.5562,0,0.0064
2009-05-08,14.8,31.9,6.4362,0,0.006
2009-05-09,15.5,31.61,6.7265,0,0.0075
2009-05-09,17.72,33.19,5.7559,0,0.0181
2009-05-09,15.07,31.72,6.3277,0,0.0068
2009-05-09,13.83,32.09,6.099,0,0.0045
2009-05-09,14.862,32.403,7.6126,0,0.0051
2009-05-09,15.14,32.31,6.4188,0,0.0068
2009-05-09,16.31,32.43,6.2126,0,0.0105
2009-05-09,15.59,32.73,6.2357,0,0.0081
2009-05-09,18.25,33.79,5.8998,0,0.0209
2009-05-09,18.18,33.87,5.9163,0,0.0203
2009-05-09,18.55,33.99,5.7515,0,0.0236
2009-05-09,18.52,34.08,5.8048,0,0.0232
2009-05-09,20.21,34.42,5.8017,0,0.0411
2009-05-10,18.46,33.77,5.7564,0,0.023
2009-05-10,14.515,32.3452,6.5514,0,0.0053
2009-05-10,18.07,33.79,5.8017,0,0.02
2009-05-10,17.23,33.24,6.27,0,0.0141
2009-05-10,16.7,32.52,5.9842,0,0.0124
2009-05-10,17.29,32.73,6.1899,0,0.0147
2009-05-10,17.53,32.44,6.2249,0,0.0161
2009-05-10,17.29,32.51,6.5668,0,0.014
2009-05-10,16.43,32.54,5.8359,0,0.0116
2009-05-10,15.35,32.36,6.4297,0,0.0073
2009-06-05,13.2802,33.8631,6.5975,0,0.0033
2009-06-05,14.1171,33.9229,6.098,0,0.0047
2009-06-05,16.3149,33.6738,5.8038,0,0.0108
2009-06-05,16.4881,33.9253,5.6901,0,0.0116
2009-06-05,17.8991,34.1659,5.4354,0,0.0197
2009-06-05,17.4906,33.9756,5.5282,0,0.0169
2009-06-05,16.8389,34.1508,6.205,0,0.0121
2009-06-05,17.073,34.1314,5.4778,0,0.0147
2009-06-06,16.705,34.1511,5.4522,0,0.013
2009-06-06,16.9785,34.1994,5.4671,0,0.0142
2009-06-06,16.9696,34.2099,5.4311,0,0.0142
2009-06-06,17.617,34.2274,5.3878,0,0.018
2009-06-06,17.649,34.2444,5.3739,0,0.0182
2009-06-06,16.9574,33.779,5.5037,0,0.0142
2009-06-06,15.7944,33.9535,5.9366,0,0.0088
2009-06-06,16.3461,33.8666,5.5175,0,0.0114
2009-06-06,15.5713,33.8946,5.8817,0,0.0082
2009-06-07,15.5561,33.9356,5.8738,0,0.0081
2009-06-07,14.6145,33.9638,5.9959,0,0.0057
2009-06-07,16.0185,33.925,5.8223,0,0.0097
2009-06-07,15.9721,33.9054,5.8403,0,0.0095
2009-06-07,17.9996,34.3953,5.2488,0,0.0209
2009-06-07,17.5771,34.3019,5.3447,0,0.0178
2009-06-07,17.5488,34.1428,5.3629,0,0.0176
2009-06-07,16.953,34.2228,5.4762,0,0.014
2009-06-08,17.56,34.1839,5.4543,0,0.0174
2009-06-08,17.2109,34.2231,5.4003,0,0.0156
2009-06-08,16.8975,34.1872,5.4729,0,0.0138
2009-06-08,17.2559,34.242,5.431,0,0.0157
2009-06-08,17.4195,34.2169,5.3904,0,0.0168
2009-06-09,18.1145,34.3823,5.2559,0,0.0217
2009-06-09,17.5306,34.0153,5.4242,0,0.0174
2009-06-09,18.1916,33.7099,5.3499,0,0.0224
2009-06-09,17.9969,33.7264,5.3766,0,0.0208
2009-06-09,17.5175,33.6901,5.4364,0,0.0175
2009-06-12,17.0396,33.8547,5.6474,0,0.0142
2009-06-12,17.7364,33.8064,5.5185,0,0.0186
2009-06-12,17.1467,33.7435,5.5134,0,0.0151
2009-06-12,18.4566,33.751999999999995,5.3783,0,0.0244
2009-06-12,18.8959,34.0584,5.2392,0,0.0288
2009-06-13,18.6553,34.3081,5.2555,0,0.0262
2009-06-13,18.7703,33.9383,5.279,0,0.0275
2009-06-13,18.6774,34.3004,5.2005,0,0.0267
2009-06-14,18.4295,34.2929,5.3367,0,0.024
2009-06-14,18.6685,34.3211,5.2045,0,0.0266
2009-06-14,18.7299,34.1127,5.2421,0,0.0271
2009-06-14,18.6849,34.2772,5.2059,0,0.0267
2009-06-14,19.3526,34.0495,5.189,0,0.0339
2009-06-14,17.9841,33.7764,5.4885,0,0.0203
2009-06-14,17.8437,33.8499,5.608,0,0.019
2009-06-14,18.3803,33.861999999999995,5.5069,0,0.0232
2009-06-14,18.0933,33.8794,5.5605,0,0.0208
2009-06-14,18.7881,33.8304,5.584,0,0.0265
2009-06-14,18.5584,33.8224,5.5889,0,0.0244
2009-06-14,17.7555,33.6907,5.5514,0,0.0186
2009-06-14,19.0635,33.8368,5.2387,0,0.0307
2009-06-14,19.8338,34.036,5.2035,0,0.0399
2009-06-14,19.4758,34.1554,5.199,0,0.0352
2009-06-14,19.395,33.8176,5.2402,0,0.0344
2009-06-14,19.2457,33.8173,5.2233,0,0.0327
2009-06-14,18.2167,33.6898,5.3745,0,0.0225
2009-06-14,17.9083,33.7008,5.4769,0,0.0199
2009-06-26,23.08,32.066,5.4268,0,0.1184
2009-06-26,16.25,33.08,6.6945,0,0.0094
2009-06-27,22.61,32.772,5.9538,0,0.093
2009-06-27,22.88,32.554,5.7829,0,0.1045
2009-06-27,23.16,32.186,5.2559,0,0.124
2009-06-27,21.53,32.580999999999996,5.7686,0,0.0675
2009-06-27,21.09,32.546,6.2529,0,0.0543
2009-06-27,22.01,32.679,5.7544,0,0.079
2009-06-30,17.08,32.894,6.2814,0,0.0134
2009-06-30,20.26,32.631,5.968,0,0.0427
2009-07-01,22.13,32.345,5.2131,0,0.0896
2009-07-01,21.86,32.268,5.6974,0,0.0766
2009-07-01,22.43,32.613,5.2131,0,0.098
2009-07-01,21.88,32.571,5.3698,0,0.0803
2009-07-01,22.0,32.38,5.2416,0,0.0854
2009-07-02,21.95,32.150999999999996,5.2559,0,0.0844
2009-07-02,21.98,32.306,5.3413,0,0.0838
2009-07-02,22.11,32.46,5.2844,0,0.0878
2009-07-02,21.64,31.679000000000002,5.8968,0,0.0703
2009-07-02,21.04,32.111,6.138999999999999,0,0.0549
2009-07-02,22.16,32.625,5.3556,0,0.088
2009-07-02,22.61,32.181,5.5835,0,0.0995
2009-07-02,22.88,32.163000000000004,5.1419,0,0.1154
2009-07-02,22.65,31.965,5.1989,0,0.107
2009-07-02,22.85,32.356,5.8683,0,0.1028
2009-07-02,22.59,32.633,5.6547,0,0.0968
2009-07-03,22.34,31.846999999999998,5.1846,0,0.0974
2009-07-03,22.27,31.747,5.0422,0,0.0975
2009-07-03,22.23,32.191,5.1419,0,0.0938
2009-07-03,22.25,32.367,5.1989,0,0.0932
2009-07-03,17.34,32.089,5.6404,0,0.0166
2009-08-14,24.1241,31.989,4.8811,0,0.1753
2009-08-14,24.1602,31.9949,4.8826,0,0.1771
2009-08-14,24.0632,32.0013,4.8964,0,0.1718
2009-08-14,24.3057,31.6268,4.9082,0,0.1857
2009-08-14,25.0364,31.6341,4.8122,0,0.2308
2009-08-14,24.4954,31.8036,4.8633,0,0.1964
2009-08-15,22.0101,33.0508,5.0564,0,0.0866
2009-08-15,24.9957,31.1549,5.2473,0,0.2186
2009-08-15,23.4464,32.9183,4.9432,0,0.1389
2009-08-15,23.5946,32.9348,4.9278,0,0.1455
2009-08-15,24.1355,32.5497,4.8951,0,0.1733
2009-08-15,23.903000000000002,31.8934,5.4622,0,0.1524
2009-08-15,23.7552,33.1171,4.8262,0,0.1542
2009-08-15,25.074,32.4221,4.7043,0,0.2323
2009-08-15,24.816,32.3942,4.8759,0,0.2119
2009-08-15,25.9245,31.6329,5.0012,0,0.2853
2009-08-15,25.0328,32.0288,7.5523,0,0.1614
2009-08-15,24.2899,32.0043,6.0692,0,0.1574
2009-08-15,24.2862,32.1928,5.601,0,0.1666
2009-08-15,24.3884,33.0034,5.6055,0,0.1684
2009-08-15,25.1985,33.5556,5.5928,0,0.2104
2009-08-16,25.0149,33.2558,5.4539,0,0.2046
2009-08-16,24.9254,33.0258,5.3245,0,0.2038
2009-08-16,25.2744,33.580999999999996,5.1032,0,0.2281
2009-08-16,25.7521,33.0479,4.9094,0,0.2681
2009-08-16,25.7854,33.0847,4.5995,0,0.28
2009-08-16,24.7339,32.3188,5.2205,0,0.1987
2009-08-17,27.13,31.06,4.6716,0,0.396
2009-08-17,27.54,30.89,4.9228,0,0.4227
2009-08-18,27.44,31.26,4.9,0,0.4125
2009-08-18,27.5,30.18,5.0363,0,0.4197
2009-08-18,28.07,31.22,4.9221,0,0.467
2009-08-18,28.79,29.32,5.3104,0,0.5287
2009-08-18,30.08,31.17,4.8657,0,0.6438
2009-08-18,30.1,32.34,4.8429,0,0.6388
2009-08-18,29.31,31.27,5.1742,0,0.5663
2009-08-18,28.32,29.3,4.7401,0,0.5096
2009-08-19,27.69,27.11,4.728,0,0.4693
2009-08-19,26.24,28.11,5.5851,0,0.3099
2009-08-19,27.42,27.54,4.6028,0,0.4474
2009-08-19,26.18,29.36,4.683,0,0.3286
2009-08-19,27.58,27.31,4.9793,0,0.4484
2009-08-19,28.79,26.82,5.0825,0,0.5548
2009-08-19,25.5648,33.0552,4.3877,0,0.2712
2009-08-19,25.4881,33.8677,5.0179,0,0.2427
2009-08-19,28.52,30.89,4.9,0,0.51
2009-08-19,15.7814,33.7199,5.3081,0,0.0097
2009-08-19,15.8513,33.3777,5.4576,0,0.0098
2009-08-19,22.7825,33.4864,5.455,0,0.1037
2009-08-19,17.7941,33.3897,6.5912,0,0.0162
2009-08-19,28.76,30.91,4.7399,0,0.5374
2009-08-20,15.3878,33.4022,6.7618,0,0.0068
2009-08-20,29.14,32.17,4.8198,0,0.5591
2009-08-20,16.0469,33.3356,6.2927,0,0.0092
2009-08-20,18.7938,32.7935,4.0698,0,0.0344
2009-08-20,29.19,32.51,4.9337,0,0.5567
2009-08-20,17.8681,33.6555,5.1731,0,0.0206
2009-08-21,16.2418,33.175,5.9141,0,0.0105
2009-08-21,17.5552,32.925,5.6007,0,0.0176
2009-08-21,19.6475,32.7396,5.7762,0,0.0356
2009-08-21,23.6685,32.6448,5.0373,0,0.1477
2009-08-21,21.5188,33.1586,5.0153,0,0.074
2009-08-21,25.320999999999998,31.1277,5.66,0,0.2275
2009-08-21,25.8222,31.4757,5.545,0,0.2619
2009-08-21,17.0984,33.3153,5.8149,0,0.0144
2009-08-21,26.0299,31.5428,5.43,0,0.2797
2009-08-21,25.2193,32.2462,4.8252,0,0.239
2009-08-21,27.5668,32.5738,4.68,0,0.423
2009-08-21,25.9044,31.4203,4.995,0,0.2853
2009-08-21,25.2932,31.4881,5.31,0,0.2338
2009-08-21,24.8874,32.3052,5.8802,0,0.191
2009-08-22,24.8272,31.3091,5.325,0,0.2059
2009-08-22,24.3298,33.0672,5.8247,0,0.1606
2009-08-22,26.034000000000002,31.4391,5.34,0,0.2835
2009-08-22,24.7096,33.1357,4.6958,0,0.207
2009-08-22,26.3858,31.3138,5.3325,0,0.3105
2009-08-22,25.4448,30.7878,5.365,0,0.2455
2009-08-22,25.0444,32.4124,4.7615,0,0.2289
2009-08-22,27.6496,32.3179,5.0425,0,0.418
2009-08-22,25.2234,32.5452,4.9193,0,0.2351
2009-08-22,26.653000000000002,31.9721,4.72,0,0.3487
2009-08-22,28.5703,31.9452,4.82,0,0.5103
2009-08-22,24.5282,32.9874,5.0278,0,0.1891
2009-08-22,28.2015,32.9345,4.87,0,0.4688
2009-08-22,25.3099,32.7077,5.3829,0,0.2268
2009-08-22,28.3638,32.8995,4.92,0,0.4815
2009-08-22,25.2113,33.2215,5.4424,0,0.2167
2009-08-22,29.1954,31.8659,5.25,0,0.5493
2009-08-22,25.0731,33.1711,5.2267,0,0.2144
2009-08-22,27.2216,32.0339,5.58,0,0.3636
2009-08-22,24.9389,33.1439,5.0734,0,0.2106
2009-08-22,27.471,32.2491,5.72,0,0.3777
2009-08-22,24.9386,33.8759,5.1038,0,0.2064
